"","X","RespondentID","Year","Age","Region","Educ.Level","Educ.Years","Educ.Attained","Marital","Husb.Educ.Level","Husb.Educ.Years","Husb.Employment","Employment","Husb.Educ.Attained","Husb.Age","Emotional.IPV","Less.Physic.IPV","More.Physic.IPV","Sexual.IPV","Husb.Employment.Bin","Employment.Bin","LPG","Physical.IPV","ANY.IPV","Counts.IPV","Male","Female"
"3516",13430,14090,2017,33,10,3,15,5,1,1,5,6112,2341,1,38,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3517",13431,14091,2017,25,10,2,11,4,1,2,11,5414,9213,3,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3518",13432,14092,2017,27,10,1,7,2,1,2,11,6111,1420,3,29,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3519",13433,14093,2017,26,10,1,5,1,2,1,3,9213,5211,1,31,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3520",13435,14095,2017,28,10,1,7,2,1,2,10,9312,0,3,32,1,1,0,0,1,0,"Male only Employed",1,1,2,1,0
"3521",13436,14096,2017,44,10,2,11,4,1,2,11,6112,1113,3,46,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3522",13437,14097,2017,22,10,1,7,2,1,1,7,7131,9520,1,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3523",13439,14099,2017,27,10,3,14,5,2,3,15,4110,4132,5,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3524",13440,14100,2017,23,10,1,5,1,1,1,7,0,5131,1,27,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"3525",13441,14101,2017,26,10,3,15,5,1,3,15,2341,0,5,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3526",13442,14103,2017,37,10,1,5,1,2,1,4,6117,9211,1,31,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3527",13443,14104,2017,46,10,2,11,4,2,3,13,7212,0,5,58,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3528",13444,14105,2017,27,10,2,11,4,2,2,9,7115,9111,3,32,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"3529",13445,14106,2017,22,10,2,11,4,2,1,7,7132,0,1,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3530",13446,14107,2017,19,10,1,7,2,2,0,NA,9312,0,0,26,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"3531",13447,14108,2017,24,10,2,11,4,2,3,15,2611,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3532",13448,14109,2017,36,10,3,14,5,1,3,15,210,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3533",13449,14110,2017,38,10,3,12,5,1,3,15,9211,0,5,39,1,1,0,1,1,0,"Male only Employed",1,1,3,1,0
"3534",13450,14111,2017,23,10,2,11,4,1,1,5,9312,0,1,25,0,0,0,1,1,0,"Male only Employed",0,1,1,1,0
"3535",13451,14112,2017,34,10,3,13,5,1,3,15,8322,0,5,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3536",13452,14113,2017,22,10,2,11,4,1,2,10,9312,5221,3,22,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3537",13453,14114,2017,21,10,2,11,4,1,2,11,5212,9321,3,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3538",13454,14115,2017,26,10,2,11,4,1,2,11,7212,0,3,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3539",13455,14116,2017,37,10,2,11,4,1,1,5,6121,5211,1,40,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3540",13456,14117,2017,23,10,1,7,2,2,1,4,9312,0,1,21,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"3541",13457,14118,2017,38,10,3,15,5,2,3,13,1221,0,5,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3542",13458,14119,2017,35,10,2,11,4,1,2,11,8322,0,3,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3543",13459,14120,2017,27,10,3,15,5,1,2,11,8322,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3544",13460,14121,2017,31,10,1,5,1,1,1,4,9329,0,1,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3545",13461,14122,2017,31,10,2,8,3,1,1,5,6111,0,1,43,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3546",13462,14123,2017,42,10,1,1,1,1,0,NA,6117,0,0,45,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3547",13463,14124,2017,27,10,0,NA,0,1,1,5,9312,0,1,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3548",13464,14125,2017,26,10,2,11,4,1,2,8,5414,0,3,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3549",13465,14126,2017,38,10,2,11,4,1,1,7,9312,0,1,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3550",13466,14127,2017,22,10,2,10,3,1,1,5,8321,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3551",13467,14128,2017,37,10,1,7,2,1,1,4,9313,0,1,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3552",13468,14129,2017,25,10,2,8,3,1,1,5,6112,0,1,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3553",13469,14130,2017,25,10,2,11,4,1,1,7,6112,0,1,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3554",13471,14132,2017,24,10,1,7,2,1,1,5,8321,0,1,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3555",13472,14133,2017,23,10,2,9,3,1,1,3,6111,0,1,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3556",13473,14134,2017,37,10,3,12,5,1,3,12,8321,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3557",13474,14135,2017,37,10,1,7,2,1,1,2,6112,0,1,45,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3558",13475,14136,2017,30,10,3,12,5,1,3,12,8321,7512,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3559",13476,14137,2017,24,10,2,11,4,1,2,11,2330,0,3,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3560",13477,14138,2017,22,10,2,8,3,1,2,8,8321,0,3,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3561",13478,14139,2017,20,10,2,9,3,1,1,6,6111,1420,2,22,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3562",13479,14140,2017,26,10,1,7,2,1,0,NA,6112,9213,0,25,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3563",13480,14141,2017,26,10,1,5,1,1,1,2,6111,0,1,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3564",13481,14142,2017,20,10,2,9,3,1,1,7,6111,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3565",13482,14143,2017,19,10,1,7,2,2,2,8,9211,9211,3,24,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3566",13483,14144,2017,40,10,1,7,2,1,2,11,9216,0,3,55,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3567",13486,14147,2017,42,10,2,8,3,1,2,9,6112,0,3,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3568",13487,14148,2017,24,10,2,11,4,1,3,13,6115,0,5,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3569",13488,14149,2017,20,10,2,11,4,2,3,13,7212,0,5,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3570",13489,14150,2017,20,10,1,7,2,2,1,5,9213,9212,1,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3571",13490,14151,2017,39,10,3,15,5,1,3,15,310,0,5,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3572",13492,14153,2017,33,10,1,7,2,1,1,7,6111,0,1,39,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3573",13494,14155,2017,35,10,3,13,5,1,3,13,5414,5321,5,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3574",13495,14156,2017,25,10,1,5,1,2,2,10,9331,9211,3,33,1,1,1,0,1,1,"Both employed",1,1,2,1,1
"3575",13496,14157,2017,35,10,1,3,1,2,1,5,8322,0,1,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3576",13497,14158,2017,28,10,2,11,4,2,2,9,9312,5211,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3577",13498,14159,2017,17,10,1,5,1,1,1,5,8321,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3578",13500,14161,2017,42,10,1,7,2,1,2,11,6111,1420,3,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3579",13501,14162,2017,29,10,2,8,3,1,2,9,6112,0,3,39,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3580",13502,14163,2017,29,10,2,11,4,1,1,4,6112,0,1,29,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"3581",13503,14164,2017,25,10,1,7,2,1,1,5,6111,0,1,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3582",13504,14165,2017,25,10,1,5,1,1,1,1,6111,0,1,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3583",13505,14166,2017,22,10,2,9,3,1,1,4,6111,0,1,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3584",13506,14167,2017,40,10,0,NA,0,1,1,3,5414,0,1,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3585",13507,14168,2017,25,10,2,11,4,1,2,8,8321,0,3,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3586",13508,14169,2017,19,10,1,5,1,1,1,5,6226,0,1,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3587",13509,14170,2017,29,10,2,8,3,1,2,8,9312,0,3,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3588",13510,14171,2017,22,10,1,2,1,1,1,1,9211,0,1,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3589",13511,14172,2017,25,10,3,14,5,1,2,11,1211,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3590",13512,14173,2017,26,10,1,5,1,1,1,7,6111,0,1,20,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3591",13513,14174,2017,23,10,2,11,4,1,1,3,6116,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3592",13515,14176,2017,23,10,2,9,3,1,1,2,6112,0,1,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3593",13516,14177,2017,32,10,1,3,1,2,0,NA,9213,9213,0,53,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3594",13517,14178,2017,30,10,1,2,1,1,1,2,9213,9213,1,44,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3595",13518,14179,2017,31,10,3,15,5,1,2,11,6122,0,3,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3596",13519,14180,2017,32,10,1,7,2,1,2,9,7253,0,3,59,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3597",13520,14181,2017,28,10,1,7,2,1,1,5,9211,0,1,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3598",13521,14183,2017,27,10,1,7,2,1,0,NA,6111,0,0,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3599",13522,14184,2017,25,10,1,7,2,1,1,7,7115,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3600",13523,14185,2017,23,10,1,5,1,1,2,10,8321,0,3,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3601",13524,14186,2017,28,10,1,7,2,1,1,7,8321,0,1,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3602",13525,14187,2017,29,10,1,7,2,1,0,NA,6112,0,0,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3603",13526,14188,2017,34,10,1,7,2,1,1,7,6111,0,1,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3604",13527,14190,2017,35,10,3,12,5,1,2,10,6226,0,3,32,1,1,0,0,1,0,"Male only Employed",1,1,2,1,0
"3605",13529,14192,2017,23,10,2,11,4,1,2,11,8321,0,3,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3606",13530,14193,2017,23,10,1,6,1,2,2,9,9211,0,3,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3607",13531,14194,2017,31,10,2,8,3,1,2,11,9329,3255,3,44,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3608",13532,14195,2017,42,10,1,7,2,1,1,3,9329,0,1,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3609",13533,14196,2017,36,10,2,11,4,1,2,11,8322,1420,3,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3610",13534,14197,2017,37,10,1,7,2,1,1,7,9329,9329,1,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3611",13535,14198,2017,29,10,2,8,3,1,1,7,9329,9329,1,31,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3612",13536,14199,2017,46,10,2,9,3,1,2,9,9213,3253,3,48,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3613",13537,14200,2017,26,10,3,13,5,2,3,15,7232,0,5,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3614",13538,14201,2017,31,10,2,10,3,1,2,11,7212,0,3,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3615",13539,14202,2017,36,10,2,11,4,1,1,5,9214,0,1,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3616",13540,14203,2017,26,10,2,11,4,1,2,11,7534,7534,3,30,1,0,0,1,1,1,"Both employed",0,1,2,1,1
"3617",13541,14204,2017,42,10,2,11,4,1,2,8,9211,1420,3,44,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3618",13543,14206,2017,25,10,3,15,5,2,3,15,4222,4222,5,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3619",13545,14208,2017,34,10,1,3,1,1,1,5,9331,0,1,39,1,1,1,1,1,0,"Male only Employed",1,1,3,1,0
"3620",13546,14209,2017,31,10,1,7,2,2,1,7,8321,6121,1,41,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3621",13547,14210,2017,35,10,2,9,3,1,2,9,9329,1420,3,39,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"3622",13548,14211,2017,29,10,2,8,3,1,1,5,9312,0,1,28,0,0,1,0,1,0,"Male only Employed",1,1,1,1,0
"3623",13549,14212,2017,27,10,2,11,4,1,3,13,6112,6121,5,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3624",13550,14213,2017,37,10,3,15,5,1,2,11,7531,0,3,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3625",13551,14214,2017,39,10,2,9,3,1,2,11,7212,9329,3,40,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"3626",13552,14217,2017,24,10,2,9,3,1,1,7,7131,0,1,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3627",13553,14219,2017,26,10,1,5,1,1,1,3,8312,0,1,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3628",13554,14220,2017,36,10,2,11,4,1,2,11,9329,0,3,33,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"3629",13555,14221,2017,33,10,3,15,5,1,1,4,6121,1113,1,43,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3630",13556,14222,2017,31,10,1,7,2,1,2,11,9312,0,3,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3631",13557,14223,2017,31,10,2,11,4,2,1,7,9213,0,1,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3632",13558,14224,2017,20,10,1,7,2,1,2,9,4214,0,3,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3633",13559,14225,2017,28,10,2,9,3,1,1,6,9213,0,2,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3634",13560,14226,2017,40,10,3,15,5,1,2,11,6121,1420,3,51,1,1,0,0,1,1,"Both employed",1,1,2,1,1
"3635",13561,14227,2017,26,10,2,11,4,1,2,9,7113,9213,3,28,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3636",13562,14228,2017,32,10,1,7,2,1,2,11,7115,0,3,45,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3637",13563,14229,2017,37,10,2,11,4,1,2,11,9621,5211,3,38,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3638",13564,14230,2017,31,10,2,8,3,1,1,1,8332,5211,1,33,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3639",13565,14231,2017,21,10,2,11,4,2,2,11,8321,0,3,25,0,1,1,0,1,0,"Male only Employed",1,1,1,1,0
"3640",13566,14232,2017,35,10,3,15,5,1,3,13,7412,2341,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3641",13567,14233,2017,42,10,2,8,3,1,1,4,9329,9121,1,45,0,0,1,0,1,1,"Both employed",1,1,1,1,1
"3642",13568,14234,2017,36,10,1,7,2,2,2,11,7131,9121,3,40,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3643",13569,14235,2017,20,10,1,7,2,1,1,5,6113,9213,1,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3644",13570,14236,2017,23,10,1,7,2,1,1,1,9329,0,1,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3645",13571,14237,2017,38,10,1,4,1,1,1,4,210,0,1,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3646",13572,14238,2017,18,10,2,8,3,2,1,7,210,0,1,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3647",13573,14239,2017,27,10,1,7,2,1,2,8,210,0,3,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3648",13574,14240,2017,32,10,3,15,5,1,2,11,210,3412,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3649",13575,14241,2017,25,10,1,5,1,2,0,NA,6113,0,0,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3650",13576,14242,2017,34,10,2,11,4,1,2,10,210,0,3,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3651",13577,14243,2017,27,10,2,11,4,1,2,10,9312,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3652",13580,14247,2017,23,10,2,11,4,2,2,11,5221,5221,3,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3653",13581,14248,2017,37,10,3,13,5,1,3,13,8321,0,5,39,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3654",13583,14250,2017,28,10,2,10,3,2,2,9,5414,0,3,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3655",13584,14251,2017,27,10,2,11,4,1,3,12,8172,0,5,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3656",13588,14255,2017,39,10,3,15,5,2,1,7,9329,5142,1,34,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3657",13594,14261,2017,37,10,2,11,4,1,3,15,8322,5211,5,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3658",13595,14262,2017,23,10,3,15,5,2,3,12,5212,5212,5,31,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3659",13596,14263,2017,23,10,2,11,4,2,2,11,3113,5221,3,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3660",13597,14264,2017,26,10,2,11,4,2,2,10,9216,5211,3,28,1,0,1,1,1,1,"Both employed",1,1,3,1,1
"3661",13598,14265,2017,25,10,2,10,3,2,2,11,9331,0,3,26,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"3662",13601,14268,2017,21,10,2,10,3,1,2,11,9312,0,3,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3663",13602,14269,2017,41,10,1,7,2,2,2,11,9312,0,3,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3664",13603,14270,2017,33,10,2,9,3,1,2,11,9329,0,3,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3665",13604,14271,2017,30,10,2,9,3,1,2,11,7533,0,3,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3666",13605,14272,2017,23,10,1,7,2,2,2,11,9312,5221,3,25,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3667",13606,14273,2017,38,10,2,9,3,1,2,9,8322,0,3,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3668",13607,14274,2017,37,10,1,7,2,1,2,9,3422,0,3,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3669",13608,14275,2017,31,10,2,9,3,1,1,5,9211,9121,1,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3670",13609,14276,2017,36,10,2,11,4,1,2,9,5249,0,3,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3671",13610,14277,2017,43,10,2,11,4,1,2,11,6113,0,3,44,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3672",13611,14278,2017,27,10,2,11,4,1,1,5,6113,0,1,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3673",13612,14279,2017,27,10,3,13,5,2,3,15,8211,0,5,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3674",13613,14280,2017,24,10,2,11,4,2,2,11,5221,0,3,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3675",13614,14281,2017,28,10,2,11,4,1,3,12,8341,0,5,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3676",13615,14282,2017,39,10,2,11,4,1,1,7,6111,2342,1,40,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3677",13616,14283,2017,28,10,3,13,5,1,1,7,210,0,1,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3678",13617,14284,2017,30,10,2,9,3,1,2,9,9312,0,3,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3679",13618,14285,2017,37,10,1,4,1,1,1,5,6115,9213,1,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3680",13619,14286,2017,29,10,1,3,1,1,1,2,9321,9321,1,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3681",13620,14288,2017,40,10,1,4,1,2,2,11,6226,0,3,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3682",13621,14289,2017,29,10,2,9,3,2,2,11,5414,0,3,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3683",13622,14290,2017,37,10,2,11,4,1,2,11,1420,0,3,42,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3684",13623,14292,2017,18,10,2,7,3,2,2,11,9333,0,3,23,0,1,0,0,1,0,"Male only Employed",1,1,1,1,0
"3685",13624,14293,2017,35,10,3,14,5,2,2,11,5414,5142,3,59,0,0,0,1,1,1,"Both employed",0,1,1,1,1
"3686",13625,14294,2017,30,10,2,11,4,1,2,9,8321,0,3,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3687",13626,14295,2017,21,10,2,11,4,2,2,11,0,5221,3,22,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"3688",13627,14296,2017,18,10,2,10,3,2,2,11,9211,0,3,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3689",13629,14298,2017,22,10,2,11,4,2,2,11,7212,5230,3,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3690",13630,14299,2017,25,10,2,11,4,1,2,11,9329,5230,3,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3691",13631,14300,2017,25,10,2,11,4,1,2,11,9312,5212,3,22,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3692",13632,14302,2017,32,10,2,11,4,1,2,11,9212,9212,3,31,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3693",13633,14303,2017,26,10,3,15,5,2,3,13,1420,5211,5,40,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3694",13634,14304,2017,36,10,3,12,5,2,3,13,1412,0,5,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3695",13635,14305,2017,42,10,2,10,3,2,1,4,9213,0,1,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3696",13636,14306,2017,43,10,2,10,3,1,1,7,9312,0,1,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3697",13637,14307,2017,29,10,2,11,4,1,2,11,5211,0,3,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3698",13638,14308,2017,21,10,2,11,4,2,3,12,5245,5212,5,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3699",13639,14309,2017,38,10,2,11,4,1,1,3,5212,5212,1,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3700",13640,14310,2017,33,10,3,15,5,1,2,11,8521,9613,3,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3701",13641,14311,2017,38,10,2,11,4,1,1,7,9213,0,1,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3702",13642,14312,2017,34,10,2,11,4,1,1,5,6117,0,1,44,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3703",13643,14313,2017,28,10,2,10,3,1,2,10,9312,1420,3,24,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3704",13644,14314,2017,35,10,2,11,4,1,3,15,5165,1420,5,43,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"3705",13645,14315,2017,21,10,2,11,4,2,2,11,9211,0,3,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3706",13646,14316,2017,28,10,2,8,3,2,1,4,9312,0,1,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3707",13647,14317,2017,31,10,3,14,5,1,3,14,9312,0,5,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3708",13648,14318,2017,21,10,2,11,4,2,2,11,9312,0,3,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3709",13649,14319,2017,24,10,3,12,5,2,3,15,7413,0,5,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3710",13650,14320,2017,29,10,2,10,3,2,2,10,8341,0,3,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3711",13651,14321,2017,29,10,2,11,4,1,2,11,8321,0,3,32,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"3712",13652,14322,2017,39,10,1,7,2,1,1,7,9312,1221,1,43,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3713",13653,14323,2017,27,10,2,11,4,1,1,5,9211,0,1,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3714",13654,14324,2017,26,10,3,15,5,2,2,11,5414,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3715",13655,14325,2017,25,10,2,11,4,2,2,10,7113,0,3,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3716",13656,14326,2017,27,10,2,11,4,2,2,11,9111,0,3,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3717",13657,14327,2017,29,10,2,11,4,2,2,11,3115,0,3,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"3718",13659,14330,2017,34,10,3,12,5,1,3,14,5153,1420,5,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"3719",13660,14331,2017,23,10,2,11,4,1,2,11,9312,0,3,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
