"","CASEID","V000","V001","V002","V003","V004","V005","V006","V007","V008","V008A","V009","V010","V011","V012","V013","V024","V101","V106","V107","V149","V190","V191","V190A","V191A","V501","V502","V503","V504","V505","V506","V701","V702","V704","V704A","V705","V714","V714A","V715","V716","V717","V719","V721","V729","V730","V731","V732","V739","V740","V741","V743A","V743B","V743C","V743D","V743E","V743F","V744A","V744B","V744C","V744D","V744E","V745A","V745B","V745C","V745D","V746","D005","D101A","D101B","D101C","D101D","D101E","D101F","D101G","D101H","D101I","D101J","D102","D103A","D103B","D103C","D103D","D103E","D103F","D103G","D104","D105A","D105B","D105C","D105D","D105E","D105F","D105G","D105H","D105I","D105J","D105K","D105L","D105M","D105N","D106","D107","D108","D109","D110A","D110B","D110C","D110D","D110E","D110F","D110G","D110H","D111","D112","D112A","D113","D114"
"4600","    11120026  2","PH7",1112,26,2,1112,1473128,9,2017,1413,42990,4,1996,1156,21,2,10,10,2,11,4,2,-23021,1,-77499,2,1,1,1,1,NA,2,11,9312,1,9,0,0,11,0,0,NA,NA,3,23,0,NA,NA,NA,NA,4,4,NA,4,NA,4,0,0,0,0,0,2,0,NA,NA,NA,1115700,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4601","    11130012  2","PH7",1113,12,2,1113,634263,9,2017,1413,42982,12,1992,1116,24,2,10,10,3,12,5,2,-13227,3,12037,2,1,1,1,1,NA,3,15,7413,1,8,0,0,15,0,0,NA,NA,5,24,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,480370,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4602","    11130019  2","PH7",1113,19,2,1113,634263,9,2017,1413,42982,5,1988,1061,29,3,10,10,2,10,3,2,-63771,2,-42284,2,1,1,1,1,NA,2,10,8341,1,8,0,0,10,0,0,NA,NA,3,31,0,NA,NA,NA,NA,1,1,NA,1,NA,4,0,0,0,0,0,0,0,NA,NA,NA,480370,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4603","    11130021  2","PH7",1113,21,2,1113,634263,9,2017,1413,42982,3,1988,1059,29,3,10,10,2,11,4,2,-36801,3,-13298,1,1,1,1,1,NA,2,11,8321,1,8,0,0,11,0,0,NA,NA,3,32,0,NA,NA,NA,NA,1,2,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,NA,480370,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4604","    11130022  2","PH7",1113,22,2,1113,634263,9,2017,1413,42982,8,1978,944,39,5,10,10,1,7,2,1,-75568,2,-54963,1,1,1,1,1,NA,1,7,9312,1,9,1,NA,7,1221,1,3,NA,1,43,2,2,NA,NA,0,1,2,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,NA,480370,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2
"4605","    11130026  2","PH7",1113,26,2,1113,634263,9,2017,1413,42982,7,1990,1087,27,3,10,10,2,11,4,1,-139095,1,-123236,1,1,1,1,1,NA,1,5,9211,1,4,0,0,5,0,0,NA,NA,1,31,0,NA,NA,NA,NA,4,4,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,NA,480370,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4606","    11140002  2","PH7",1114,2,2,1114,1139920,9,2017,1413,42984,4,1991,1096,26,3,10,10,3,15,5,2,-58834,2,-36978,2,1,1,1,1,NA,2,11,5414,1,3,0,0,11,0,0,NA,NA,3,30,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,863339,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4607","    11140005  2","PH7",1114,5,2,1114,1139920,9,2017,1413,42983,3,1992,1107,25,3,10,10,2,11,4,2,-44208,2,-21259,2,1,1,1,1,NA,2,10,7113,2,8,0,0,10,0,0,NA,NA,3,32,0,NA,NA,NA,NA,4,4,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,NA,863339,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4608","    11140009  2","PH7",1114,9,2,1114,1139920,9,2017,1413,42983,4,1990,1084,27,3,10,10,2,11,4,1,-114849,1,-97178,2,1,2,1,1,NA,2,11,9111,1,6,0,0,11,0,0,NA,NA,3,28,0,NA,NA,NA,NA,1,2,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,863339,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4609","    11140010  2","PH7",1114,10,2,1114,1139920,9,2017,1413,42983,7,1988,1063,29,3,10,10,2,11,4,2,-31896,3,-8027,2,1,1,1,1,NA,2,11,3115,1,1,0,0,11,0,0,NA,NA,3,29,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,863339,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4611","    11140015  6","PH7",1114,15,6,1114,1139920,9,2017,1413,42983,9,1994,1137,23,2,10,10,2,10,3,1,-101530,1,-82864,2,1,2,2,1,NA,1,7,8331,1,8,0,0,7,0,0,NA,NA,1,24,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612","    11140026  2","PH7",1114,26,2,1114,1139920,9,2017,1413,42983,9,1983,1005,34,4,10,10,3,12,5,3,28333,4,56703,1,1,1,1,1,NA,3,14,5153,1,7,1,NA,14,1420,1,3,NA,5,41,2,1,NA,NA,0,1,1,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,NA,863339,1,1,0,0,1,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4613","    11140031  2","PH7",1114,31,2,1114,1139920,9,2017,1413,42983,1,1994,1129,23,2,10,10,2,11,4,2,-54082,2,-31871,1,1,1,1,1,NA,2,11,9312,1,9,0,0,11,0,0,NA,NA,3,29,0,NA,NA,NA,NA,4,4,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,NA,863339,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4614","    11150006  2","PH7",1115,6,2,1115,77553,9,2017,1413,42983,5,1980,965,37,5,10,10,2,9,3,3,11640,4,38762,1,1,1,1,1,NA,2,11,4110,1,2,0,0,11,0,0,NA,NA,3,54,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,3,0,NA,NA,NA,57420,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4615","    11150017  2","PH7",1115,17,2,1115,77553,9,2017,1413,42986,1,1988,1057,29,3,10,10,3,13,5,1,-74763,2,-54097,1,1,1,1,1,NA,3,13,8341,1,8,0,0,13,0,0,NA,NA,5,41,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,57420,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4616","    11150018  4","PH7",1115,18,4,1115,77553,9,2017,1413,42985,2,1992,1106,25,3,10,10,3,12,5,3,5429,3,32087,1,1,1,1,1,NA,3,15,5223,1,7,0,0,15,0,0,NA,NA,5,26,0,NA,NA,NA,NA,1,2,NA,2,NA,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4617","    11150018  7","PH7",1115,18,7,1115,77553,9,2017,1413,42985,8,1994,1136,23,2,10,10,3,13,5,3,5429,3,32087,2,1,2,1,1,NA,2,10,9329,1,9,0,0,10,0,0,NA,NA,3,24,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618","    11160007  2","PH7",1116,7,2,1116,109385,9,2017,1413,42990,2,1980,962,37,5,10,10,2,11,4,1,-104804,1,-86382,1,1,2,1,1,NA,1,7,8331,1,8,1,NA,7,5142,7,3,NA,1,33,2,1,2,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,2,80988,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,1
"4619","    11160008  2","PH7",1116,8,2,1116,109385,9,2017,1413,42991,12,1981,984,35,5,10,10,2,11,4,1,-170300,1,-156773,1,1,1,1,1,NA,2,11,6111,1,4,0,0,11,0,0,NA,NA,3,36,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,80988,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4620","    11160012  2","PH7",1116,12,2,1116,109385,9,2017,1413,42990,9,1992,1113,25,3,10,10,2,10,3,3,-2651,3,23403,2,1,1,1,1,NA,2,11,7223,1,8,1,NA,11,5211,3,3,NA,3,43,2,2,NA,NA,0,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,80988,1,1,0,0,0,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4621","    11160016  2","PH7",1116,16,2,1116,109385,9,2017,1413,42992,8,1980,968,37,5,10,10,2,11,4,1,-108619,1,-90483,2,1,2,1,1,NA,2,10,9333,1,9,1,NA,10,4321,2,2,NA,3,35,2,1,1,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,0,2,NA,NA,1,80988,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4622","    11160022  2","PH7",1116,22,2,1116,109385,9,2017,1413,42992,12,1979,960,37,5,10,10,3,15,5,3,-467,3,25751,1,1,1,1,1,NA,2,10,8341,1,8,1,NA,10,1113,1,2,NA,3,32,2,1,2,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,3,80988,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4623","    11170008  2","PH7",1117,8,2,1117,65689,9,2017,1413,42997,11,1980,971,36,5,10,10,3,13,5,4,113515,5,148249,1,1,1,2,1,NA,3,15,0,0,0,1,NA,15,5211,3,3,NA,5,36,2,1,NA,NA,0,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,99879,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4624","    11170014  2","PH7",1117,14,2,1117,65689,9,2017,1413,42997,11,1977,935,39,5,10,10,1,7,2,1,-74582,2,-53902,1,1,1,1,1,NA,2,11,6115,1,4,0,0,11,0,0,NA,NA,3,42,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,48635,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4625","    11170018  2","PH7",1117,18,2,1117,65689,9,2017,1413,42998,5,1987,1049,30,4,10,10,3,15,5,2,-28317,3,-4181,1,1,1,1,1,NA,3,13,5242,1,7,0,0,13,0,0,NA,NA,5,31,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,48635,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4626","    11170024  2","PH7",1117,24,2,1117,65689,9,2017,1413,42998,8,1979,956,38,5,10,10,2,11,4,4,62012,4,92897,1,1,1,1,1,NA,3,15,2151,1,1,0,0,15,0,0,NA,NA,5,46,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,99879,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4627","    11180016  5","PH7",1118,16,5,1118,110253,8,2017,1412,42966,5,1982,989,35,5,10,10,3,15,5,3,44824,3,-5520,1,1,1,1,1,NA,2,11,4321,1,2,1,NA,11,1113,1,2,NA,3,42,2,1,1,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,81630,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4628","    11190020  2","PH7",1119,20,2,1119,70608,8,2017,1412,42973,8,1979,956,38,5,10,10,3,13,5,2,-11254,3,14158,1,1,1,1,1,NA,3,13,3359,1,1,1,NA,13,9121,9,2,NA,5,38,2,1,2,NA,1,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,2,52278,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4629","    11190021  2","PH7",1119,21,2,1119,70608,8,2017,1412,42975,6,1989,1074,28,3,10,10,2,11,4,2,-50061,2,-27550,1,1,1,1,1,NA,2,10,9312,1,9,0,0,10,0,0,NA,NA,3,30,0,NA,NA,NA,NA,2,1,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,52278,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4630","    11190025  6","PH7",1119,25,6,1119,70608,8,2017,1412,42976,10,1995,1150,21,2,10,10,3,13,5,2,-54777,2,-32618,1,1,1,1,1,NA,3,12,7512,1,8,0,0,12,0,0,NA,NA,5,26,0,NA,NA,NA,NA,2,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,107360,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4631","    11200010  4","PH7",1120,10,4,1120,101283,10,2017,1414,43013,4,1992,1108,25,3,10,10,3,14,5,2,-55345,2,-33228,2,1,1,2,1,NA,2,11,5321,1,7,0,0,11,0,0,NA,NA,3,23,0,NA,NA,NA,NA,1,4,NA,1,NA,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4632","    11200014  5","PH7",1120,14,5,1120,101283,10,2017,1414,43012,3,1999,1191,18,1,10,10,2,11,3,4,114828,5,149661,2,1,1,1,1,NA,2,11,0,0,0,0,0,11,0,0,NA,NA,3,18,0,NA,NA,NA,NA,1,2,NA,2,NA,7,0,0,0,0,0,0,0,NA,NA,NA,153999,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4633","    11200018  2","PH7",1120,18,2,1120,101283,10,2017,1414,43011,7,1984,1015,33,4,10,10,2,11,4,3,16687,4,44186,1,1,1,1,1,NA,3,15,1113,1,1,0,0,15,0,0,NA,NA,5,36,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,74988,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4634","    11200020  2","PH7",1120,20,2,1120,101283,10,2017,1414,43012,11,1995,1151,21,2,10,10,2,11,4,1,-104264,1,-85803,2,1,1,1,1,NA,2,11,6113,1,4,0,0,11,0,0,NA,NA,3,26,0,NA,NA,NA,NA,1,2,NA,1,NA,2,0,0,0,0,0,2,2,NA,NA,NA,74988,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4635","    11200026  2","PH7",1120,26,2,1120,101283,10,2017,1414,43017,7,1979,955,38,5,10,10,1,7,2,1,-136202,1,-120127,2,1,2,1,1,NA,2,9,9213,1,4,0,0,9,0,0,NA,NA,3,41,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,2,2,NA,NA,NA,74988,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4636","    11210004  8","PH7",1121,4,8,1121,85367,9,2017,1413,42979,10,1984,1018,32,4,10,10,2,11,4,1,-84864,2,-64953,2,1,2,1,1,NA,1,5,9213,1,4,0,0,5,0,0,NA,NA,1,28,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4637","    11210020  2","PH7",1121,20,2,1121,85367,9,2017,1413,42979,7,1983,1003,34,4,10,10,3,13,5,2,-28607,3,-4492,1,1,1,1,1,NA,1,2,6226,1,4,0,0,2,0,0,NA,NA,1,36,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,63205,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4638","    11220013  2","PH7",1122,13,2,1122,69451,9,2017,1413,43001,6,1985,1026,32,4,10,10,2,9,3,2,-69579,2,-48526,1,1,1,1,1,NA,2,11,7412,1,8,1,NA,11,7115,8,3,NA,3,42,2,1,NA,NA,0,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,51421,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4639","    11220014  2","PH7",1122,14,2,1122,69451,9,2017,1413,43001,3,1991,1095,26,3,10,10,2,11,4,1,-129201,1,-112603,1,1,2,1,1,NA,1,3,9213,1,4,1,NA,3,5142,7,3,NA,1,30,2,1,NA,NA,0,1,1,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,51421,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4640","    11220017  2","PH7",1122,17,2,1122,69451,9,2017,1413,43001,9,1989,1077,28,3,10,10,2,11,4,1,-76466,2,-55928,2,1,1,1,1,NA,2,10,6113,1,4,0,0,10,0,0,NA,NA,3,38,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,51421,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4641","    11220020  2","PH7",1122,20,2,1122,69451,9,2017,1413,43002,10,1985,1030,31,4,10,10,1,7,2,2,-51077,2,-28641,1,1,1,1,1,NA,3,13,9520,1,9,1,NA,13,9334,9,3,NA,5,44,2,1,NA,NA,0,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,51421,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4642","    11220026  8","PH7",1122,26,8,1122,69451,9,2017,1413,43002,12,1979,960,37,5,10,10,3,15,5,5,239003,5,283114,1,1,1,1,1,NA,3,15,2144,1,1,0,0,15,0,0,NA,NA,5,38,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,51421,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4643","    11230013  8","PH7",1123,13,8,1123,57586,9,2017,1413,43007,4,1982,988,35,5,10,10,3,14,5,2,-62037,2,-40420,1,1,1,2,1,NA,3,13,5221,1,7,0,0,13,0,0,NA,NA,5,42,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,126962,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4644","    11230019  2","PH7",1123,19,2,1123,57586,9,2017,1413,43008,8,1994,1136,23,2,10,10,2,11,4,3,3067,3,29549,2,1,1,1,1,NA,2,11,5212,1,3,0,0,11,5311,7,2,NA,3,23,1,2,1,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,3,42637,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4645","    11230020  2","PH7",1123,20,2,1123,57586,10,2017,1414,43010,3,1989,1071,28,3,10,10,1,5,1,1,-137020,1,-121006,1,1,1,1,1,NA,2,8,6115,1,4,1,NA,8,6113,4,3,NA,3,34,2,1,NA,NA,0,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,42637,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4646","    11240012  6","PH7",1124,12,6,1124,95495,8,2017,1412,42969,7,1994,1135,23,2,10,10,3,15,5,2,-27507,3,-3310,2,1,1,1,1,NA,3,12,4110,1,2,1,NA,12,4110,2,2,NA,5,22,2,2,1,NA,1,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
