"","CASEID","V000","V001","V002","V003","V004","V005","V006","V007","V008","V008A","V009","V010","V011","V012","V013","V024","V101","V106","V107","V149","V190","V191","V190A","V191A","V501","V502","V503","V504","V505","V506","V701","V702","V704","V704A","V705","V714","V714A","V715","V716","V717","V719","V721","V729","V730","V731","V732","V739","V740","V741","V743A","V743B","V743C","V743D","V743E","V743F","V744A","V744B","V744C","V744D","V744E","V745A","V745B","V745C","V745D","V746","D005","D101A","D101B","D101C","D101D","D101E","D101F","D101G","D101H","D101I","D101J","D102","D103A","D103B","D103C","D103D","D103E","D103F","D103G","D104","D105A","D105B","D105C","D105D","D105E","D105F","D105G","D105H","D105I","D105J","D105K","D105L","D105M","D105N","D106","D107","D108","D109","D110A","D110B","D110C","D110D","D110E","D110F","D110G","D110H","D111","D112","D112A","D113","D114"
"3779","    07800007  2","PH7",780,7,2,780,1062090,10,2017,1414,43015,3,1994,1131,23,2,5,5,1,5,1,1,-136172,1,-120095,1,1,1,1,1,NA,2,9,6111,1,4,0,0,9,0,0,NA,NA,3,25,0,NA,NA,NA,NA,2,2,NA,1,NA,2,0,0,0,0,0,0,0,NA,NA,NA,790908,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3780","    07800022  2","PH7",780,22,2,780,1062090,10,2017,1414,43016,8,1975,908,42,6,5,5,1,3,1,1,-109980,1,-91946,2,1,1,1,1,NA,1,1,9331,1,9,0,0,1,5212,3,3,NA,1,41,1,1,1,NA,1,1,1,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,1,1581815,1,1,0,0,0,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,2,0,0,3,3,0,NA,0,0,0,0,NA,NA,NA,1,1,0,15,0,0,NA,0,0,0,0,NA,0,0,NA,1,2
"3782","    07810001  2","PH7",781,1,2,781,669762,8,2017,1412,42962,6,1995,1146,22,2,5,5,2,9,3,1,-173032,1,-159709,2,1,1,1,1,NA,1,4,9312,1,9,0,0,4,0,0,NA,NA,1,33,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,498752,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA,2,0,0,0,NA,NA,NA,1,0,1,0,1,0,NA,0,0,0,0,NA,1,0,NA,1,2
"3783","    07810003  2","PH7",781,3,2,781,669762,8,2017,1412,42962,5,1994,1133,23,2,5,5,2,11,4,1,-121181,1,-103984,1,1,1,1,1,NA,2,8,9213,1,4,0,0,8,0,0,NA,NA,3,28,0,NA,NA,NA,NA,1,1,NA,1,NA,1,8,1,8,0,0,2,0,NA,NA,NA,498752,1,0,1,0,0,NA,NA,NA,NA,NA,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3784","    07810007  2","PH7",781,7,2,781,669762,8,2017,1412,42961,11,1989,1079,27,3,5,5,3,15,5,2,-19515,3,5279,1,1,1,1,1,NA,2,11,4110,1,2,0,0,11,0,0,NA,NA,3,28,0,NA,NA,NA,NA,2,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,498752,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3785","    07810008  2","PH7",781,8,2,781,669762,8,2017,1412,42963,4,1989,1072,28,3,5,5,3,13,5,3,-1068,3,25105,1,1,1,1,1,NA,3,13,5414,1,3,0,0,13,0,0,NA,NA,5,28,0,NA,NA,NA,NA,1,1,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,NA,498752,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3786","    07810011  9","PH7",781,11,9,781,669762,8,2017,1412,42964,1,1985,1021,32,4,5,5,3,15,5,5,119160,5,154316,1,1,1,1,1,NA,3,15,0,0,0,1,NA,15,2330,1,2,NA,5,25,2,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3787","    07810012  2","PH7",781,12,2,781,669762,8,2017,1412,42962,1,1978,937,39,5,5,5,3,13,5,1,-75474,2,-54862,1,1,1,1,1,NA,2,9,9213,1,4,1,NA,9,5212,3,3,NA,3,38,2,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,2,498752,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3788","    07810016 10","PH7",781,16,10,781,669762,8,2017,1412,42963,12,1988,1068,28,3,5,5,2,10,3,1,-133597,1,-117327,1,1,1,1,1,NA,2,9,6226,1,4,0,0,9,0,0,NA,NA,3,30,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,498752,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,3,1,0,0,0,1,0,3,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,6,0,0,NA,0,1,0,0,NA,1,0,NA,1,2
"3789","    07810025  2","PH7",781,25,2,781,669762,8,2017,1412,42963,1,1993,1117,24,2,5,5,2,11,4,2,-57017,2,-35025,1,1,1,1,1,NA,3,15,8321,1,8,1,NA,15,1420,1,3,NA,5,29,2,1,NA,NA,0,4,4,NA,1,NA,2,0,0,0,0,0,0,0,NA,NA,NA,498752,0,0,1,0,1,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3790","    07820006  2","PH7",782,6,2,782,1432001,9,2017,1413,42989,1,1980,961,37,5,5,5,2,9,3,3,-6568,2,-60043,2,1,2,1,1,NA,2,9,8113,1,8,0,0,9,0,0,NA,NA,3,41,0,NA,NA,NA,NA,2,4,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1066369,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3791","    07820011  2","PH7",782,11,2,782,1432001,9,2017,1413,42988,11,1978,947,38,5,5,5,3,13,5,1,-89921,1,-148476,1,1,1,1,1,NA,2,11,5414,1,3,0,0,11,0,0,NA,NA,3,40,0,NA,NA,NA,NA,1,1,NA,4,NA,1,0,1,0,0,0,2,0,NA,NA,NA,2132738,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,2,0,1,0,3,0,1,3,0,0,0,0,0,NA,2,0,0,3,NA,NA,NA,1,0,1,6,1,1,NA,0,0,1,0,NA,1,1,1,1,2
"3792","    07820012  2","PH7",782,12,2,782,1432001,9,2017,1413,42988,2,1994,1130,23,2,5,5,3,12,5,3,25739,2,-25768,1,1,1,1,1,NA,2,11,9328,1,9,1,NA,11,9520,9,3,NA,3,24,2,1,NA,NA,0,2,4,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,1066369,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3793","    07820013  2","PH7",782,13,2,782,1432001,9,2017,1413,42989,7,1992,1111,25,3,5,5,1,3,1,1,-89439,1,-147965,1,1,1,1,1,NA,1,3,6113,1,4,0,0,3,0,0,NA,NA,1,29,0,NA,NA,NA,NA,4,1,NA,2,NA,4,1,0,1,0,0,2,0,NA,NA,NA,1066369,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,3,1,0,0,3,1,1,3,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,10,1,0,NA,1,0,0,0,NA,1,0,NA,1,2
"3794","    07820019  4","PH7",782,19,4,782,1432001,9,2017,1413,42990,9,1974,897,43,6,5,5,1,7,2,2,-32461,1,-87515,2,1,2,1,1,NA,2,9,8322,1,8,1,NA,9,7533,8,3,NA,3,47,2,1,2,NA,1,1,2,NA,4,NA,2,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3795","    07820026  2","PH7",782,26,2,782,1432001,9,2017,1413,42990,10,1986,1042,30,4,5,5,1,4,1,1,-231199,1,-298364,2,1,2,1,1,NA,1,4,9312,1,9,0,0,4,0,0,NA,NA,1,41,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,1066369,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,NA,2,0,0,0,NA,NA,NA,1,1,1,2,1,0,NA,0,0,1,1,NA,1,0,NA,1,2
"3796","    07830001  2","PH7",783,1,2,783,672564,9,2017,1413,42998,4,1992,1108,25,3,5,5,2,10,3,1,-187840,1,-175623,1,1,1,1,1,NA,2,9,9211,1,4,0,0,9,0,0,NA,NA,3,24,0,NA,NA,NA,NA,1,1,NA,2,NA,1,0,0,0,0,0,3,0,NA,NA,NA,500839,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3797","    07830002  2","PH7",783,2,2,783,672564,9,2017,1413,42998,9,1979,957,38,5,5,5,3,15,5,2,-35197,3,-11575,1,1,1,1,1,NA,2,11,5230,1,7,0,0,11,0,0,NA,NA,3,36,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,500839,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2
"3798","    07830003  2","PH7",783,3,2,783,672564,9,2017,1413,42998,5,1988,1061,29,3,5,5,1,7,2,1,-127458,1,-110729,1,1,1,1,1,NA,2,10,6226,1,4,1,NA,10,1221,1,3,NA,3,34,2,1,2,NA,1,1,1,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,500839,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,3,0,0,0,0,1,0,3,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,5,0,0,NA,0,0,1,0,NA,1,0,NA,0,NA
"3799","    07830017  2","PH7",783,17,2,783,672564,9,2017,1413,42999,2,1979,950,38,5,5,5,2,11,4,1,-110140,1,-92118,1,1,2,1,1,NA,2,9,8341,1,8,1,NA,9,5212,3,3,NA,3,42,2,1,2,NA,1,2,1,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,3,500839,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2
"3800","    07830025  2","PH7",783,25,2,783,672564,9,2017,1413,42999,7,1993,1123,24,2,5,5,1,5,1,1,-209041,1,-198408,2,1,1,1,1,NA,1,2,9213,1,4,0,0,2,0,0,NA,NA,1,29,0,NA,NA,NA,NA,1,2,NA,1,NA,2,0,0,0,0,0,2,0,NA,NA,NA,500839,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,0,0,0,NA,NA,NA,0,0,1,2,0,0,NA,0,0,0,0,NA,0,0,NA,1,2
"3802","    07840006  1","PH7",784,6,1,784,896752,8,2017,1412,42971,3,1981,975,36,5,5,5,2,9,3,2,-45956,2,-23137,1,1,1,2,1,NA,2,11,9312,1,9,1,NA,11,5212,3,3,NA,3,41,2,1,1,NA,1,1,1,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,2,667785,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3803","    07840012  2","PH7",784,12,2,784,896752,8,2017,1412,42973,11,1988,1067,28,3,5,5,3,15,5,1,-79667,2,-59367,1,1,1,1,1,NA,3,14,5153,1,7,0,0,14,0,0,NA,NA,5,31,0,NA,NA,NA,NA,1,1,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,667785,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,1
"3804","    07840015  2","PH7",784,15,2,784,896752,8,2017,1412,42973,9,1974,897,42,6,5,5,1,7,2,1,-132769,1,-116437,1,1,1,1,1,NA,1,3,9211,1,4,0,0,3,0,0,NA,NA,1,43,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,1335570,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2
"3805","    07840018  2","PH7",784,18,2,784,896752,8,2017,1412,42973,1,1993,1117,24,2,5,5,2,11,4,1,-176094,1,-162999,2,1,1,1,1,NA,1,1,6111,1,4,1,NA,1,6113,4,3,NA,1,26,2,1,2,NA,1,2,1,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,2,667785,1,1,0,0,0,NA,NA,NA,NA,NA,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"3806","    07840019  2","PH7",784,19,2,784,896752,8,2017,1412,42974,1,1992,1105,25,3,5,5,2,11,4,1,-72182,2,-51323,1,1,1,1,1,NA,2,11,8341,1,8,1,NA,11,9211,4,2,NA,3,28,2,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,2,667785,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3807","    07840020  4","PH7",784,20,4,784,896752,8,2017,1412,42973,1,1988,1057,29,3,5,5,2,11,4,3,19388,4,47089,2,1,1,2,1,NA,3,13,9329,1,9,0,0,13,1420,1,2,NA,5,30,1,2,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3808","    07840021  2","PH7",784,21,2,784,896752,8,2017,1412,42971,3,1989,1071,28,3,5,5,1,7,2,1,-100870,1,-82155,1,1,1,1,1,NA,1,7,7223,1,8,0,0,7,0,0,NA,NA,1,28,0,NA,NA,NA,NA,2,2,NA,1,NA,2,0,0,0,0,0,0,0,NA,NA,NA,667785,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3809","    07840022  7","PH7",784,22,7,784,896752,8,2017,1412,42972,11,1991,1103,25,3,5,5,2,11,4,3,-1790,3,24328,2,1,1,1,1,NA,2,11,8331,1,8,1,NA,11,5220,3,3,NA,3,30,2,1,1,NA,1,2,1,NA,2,NA,1,0,1,0,0,0,0,0,NA,NA,2,667785,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3810","    07840026  2","PH7",784,26,2,784,896752,8,2017,1412,42972,4,1977,928,40,6,5,5,3,12,5,2,-23689,3,794,2,1,1,1,1,NA,2,9,5249,1,7,1,NA,9,9520,9,3,NA,3,37,2,1,2,NA,1,1,1,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,1,667785,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,1
"3811","    07850006  2","PH7",785,6,2,785,313863,9,2017,1413,43005,2,1979,950,38,5,5,5,2,11,4,3,45364,4,75006,1,1,2,1,1,NA,2,9,4110,1,2,1,NA,9,9520,9,3,NA,3,40,2,1,1,NA,1,2,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,3,233725,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,1,3,0,0,3,0,0,NA,2,0,0,0,NA,NA,NA,1,1,1,1,0,0,NA,0,0,1,0,NA,1,1,0,1,2
"3812","    07850014  2","PH7",785,14,2,785,313863,9,2017,1413,43006,5,1987,1049,30,4,5,5,2,11,4,1,-164693,1,-150747,1,1,1,1,1,NA,1,4,6113,1,4,0,0,4,0,0,NA,NA,1,33,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,233725,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3813","    07850022  6","PH7",785,22,6,785,313863,9,2017,1413,43005,11,1992,1115,24,2,5,5,3,15,5,5,122275,5,157664,2,1,1,2,1,NA,3,15,4110,1,2,0,0,15,1112,1,2,NA,5,34,1,2,1,NA,1,2,1,NA,1,NA,2,0,0,0,0,0,0,0,NA,NA,1,233725,1,1,0,0,1,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,2,0,0,NA,0,0,0,0,NA,0,0,NA,1,2
"3814","    07860009  5","PH7",786,9,5,786,860321,10,2017,1414,43020,3,1994,1131,23,2,5,5,1,3,1,1,-156749,1,-142210,2,1,1,1,1,NA,1,3,6112,1,4,1,NA,3,9213,4,1,NA,1,31,2,1,NA,NA,0,1,1,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,640656,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,2,0,0,0,NA,NA,NA,0,0,1,3,0,0,NA,0,0,0,0,NA,0,1,2,1,2
"3816","    07860012  4","PH7",786,12,4,786,860321,10,2017,1414,43019,4,1992,1108,25,3,5,5,2,11,4,3,-3435,3,22561,1,1,1,1,1,NA,2,11,0,0,0,0,0,11,0,0,NA,NA,3,24,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3817","    07860013  2","PH7",786,13,2,786,860321,10,2017,1414,43018,5,1993,1121,24,2,5,5,2,11,4,1,-97986,1,-79056,2,1,1,1,1,NA,1,4,9211,1,4,1,NA,4,9211,4,2,NA,1,31,2,2,NA,NA,3,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,640656,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3818","    07860016  4","PH7",786,16,4,786,860321,10,2017,1414,43018,5,1989,1073,28,3,5,5,2,11,4,3,9167,3,36104,2,1,2,2,1,NA,3,12,9312,1,9,1,NA,12,5212,3,3,NA,5,31,2,2,2,NA,1,1,1,NA,2,NA,2,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3819","    07860020  3","PH7",786,20,3,786,860321,10,2017,1414,43018,3,1987,1047,30,4,5,5,3,12,5,1,-97553,1,-78590,1,1,1,1,1,NA,1,7,6213,1,4,1,NA,7,6127,4,3,NA,1,23,2,1,2,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,640656,1,0,1,0,1,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3820","    07860022  2","PH7",786,22,2,786,860321,10,2017,1414,43018,8,1978,944,39,5,5,5,1,7,2,1,-204235,1,-193243,1,1,1,1,1,NA,1,7,7115,1,8,0,0,7,0,0,NA,NA,1,40,0,NA,NA,NA,NA,1,2,NA,1,NA,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3821","    07860025  2","PH7",786,25,2,786,860321,10,2017,1414,43019,1,1995,1141,22,2,5,5,1,5,1,1,-194253,1,-182515,2,1,1,1,1,NA,1,5,9211,1,4,1,NA,5,9211,4,2,NA,1,29,2,1,NA,NA,3,2,2,NA,2,NA,2,0,0,8,0,0,0,0,NA,NA,NA,640656,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3822","    07860026  3","PH7",786,26,3,786,860321,10,2017,1414,43018,11,1993,1127,23,2,5,5,2,9,3,1,-158040,1,-143597,1,1,1,1,1,NA,1,5,9312,2,9,0,0,5,0,0,NA,NA,1,31,0,NA,NA,NA,NA,1,2,NA,4,NA,2,0,0,0,0,0,0,0,NA,NA,NA,640656,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,1,2
"3824","    07870008  6","PH7",787,8,6,787,571930,8,2017,1412,42968,3,1996,1155,21,2,5,5,2,10,3,3,-6014,3,19789,2,1,1,1,1,NA,2,10,9111,2,6,0,0,10,5311,7,1,NA,3,24,1,2,4,NA,1,4,4,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,2,843282,1,0,1,0,0,NA,NA,NA,NA,NA,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,1
"3825","    07870011  2","PH7",787,11,2,787,571930,8,2017,1412,42968,9,1989,1077,27,3,5,5,2,11,4,2,-48293,2,-25649,1,1,1,1,1,NA,2,11,9213,1,4,0,0,11,5221,7,3,NA,3,31,1,2,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,2,421641,1,1,1,0,1,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3826","    07870019  2","PH7",787,19,2,787,571930,8,2017,1412,42969,2,1983,998,34,4,5,5,2,11,4,2,-20041,3,4714,2,1,2,1,1,NA,2,9,9213,1,4,0,0,9,0,0,NA,NA,3,39,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,421641,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3827","    07870026  4","PH7",787,26,4,787,571930,8,2017,1412,42970,5,1995,1145,22,2,5,5,2,11,4,1,-80322,2,-60071,1,1,1,1,1,NA,2,10,9312,1,9,0,0,10,0,0,NA,NA,3,29,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,843282,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"3828","    07880003  2","PH7",788,3,2,788,613907,8,2017,1412,42965,11,1988,1067,28,3,5,5,2,11,4,2,-62653,2,-41082,2,1,1,1,1,NA,1,5,9312,1,9,1,NA,5,5221,7,1,NA,1,30,2,1,1,NA,1,1,1,NA,2,NA,1,0,0,1,0,0,0,0,NA,NA,2,452587,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3829","    07880004  2","PH7",788,4,2,788,613907,8,2017,1412,42965,3,1997,1167,20,2,5,5,2,10,3,1,-130023,1,-113486,1,1,1,1,1,NA,2,9,9213,1,4,0,0,9,0,0,NA,NA,3,27,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,452587,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
